Date,Broker_Name,Grade,Factory_Name,MF,Median_Price,Average_Price,Median_Quantity,Average_Quantity
11/14/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,BF 0138,550,550,600,600
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,BF 0138,720,786.6666667,700,596.6666667
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,BF 0138,850,843.3333333,580,506.6666667
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,BF 0138,620,623.3333333,280,273.3333333
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,BF 0138,605,605,355,355
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,BF 0138,840,840,690,690
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,BF 0138,860,840,760,686.6666667
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,BF 0138,410,410,1120,1120
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,BF 0138,490,490,200,200
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,BF 0138,510,510,520,520
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,BF 0138,690,710,760,766.6666667
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,BF 0138,790,783.3333333,860,730
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,BF 0138,780,743.3333333,1000,836.6666667
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,BF 0138,605,605,495,495
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,BF 0138,850,850,1060,1060
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPFSP,POTHOTUWA,BF 0138,430,430,400,400
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP1,POTHOTUWA A,BF 0138,540,540,400,400
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,BF 0138,760,760,250,250
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,BF 0138,700,700,276,276
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,BF 0138,470,470,300,300
11/21/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,BF 0138,442.5,442.5,230,230
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,BF 0138,780,780,545,545
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,BF 0138,800,880,580,506.6666667
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,BF 0138,610,610,260,260
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,BF 0138,565,565,225,225
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,BF 0138,820,820,640,550
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,BF 0138,870,846.6666667,860,833.3333333
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,BF 0138,675,715,760,786.6666667
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,BF 0138,760,760,860,730
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,BF 0138,450,450,450,450
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,BF 0138,705,705,755,755
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,BF 0138,570,570,660,660
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,BF 0138,700,700,780,780
11/28/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,BF 0138,470,470,600,600
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,BF 0138,815,815,545,545
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,BF 0138,855,855,450,450
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,BF 0138,600,600,280,280
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,BF 0138,605,605,240,240
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,BF 0138,790,813.3333333,370,443.3333333
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,BF 0138,890,863.3333333,440,560
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,BF 0138,450,450,600,600
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,BF 0138,480,480,200,200
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,BF 0138,480,480,1040,1040
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,BF 0138,690,693.3333333,700,626.6666667
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,BF 0138,770,766.6666667,450,583.3333333
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,BF 0138,780,780,753.5,753.5
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,BF 0138,540,540,495,495
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,BF 0138,1150,1150,1060,1060
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPFSP,POTHOTUWA,BF 0138,480,480,860,860
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP1,POTHOTUWA A,BF 0138,520,520,400,400
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,BF 0138,830,830,160,160
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,BF 0138,740,740,176,176
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,BF 0138,650,650,246,246
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,BF 0138,480,480,290,290
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,BF 0138,395,395,230,230
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST1,POTHOTUWA,BF 0138,450,450,530,530
12/5/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,BF 0138,460,460,600,600
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,BF 0138,740,740,525,525
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,BF 0138,805,805,440,440
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,BF 0138,630,630,280,280
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,BF 0138,540,540,220,220
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,BF 0138,835,835,505,505
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,BF 0138,860,876.6666667,430,416.6666667
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,BF 0138,450,450,560,560
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,BF 0138,440,440,200,200
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,BF 0138,470,470,650,650
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,BF 0138,720,740,420,510
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,BF 0138,770,776.6666667,440,436.6666667
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,BF 0138,830,830,500,500
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,BF 0138,505,505,495,495
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,BF 0138,825,825,1060,1060
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPFSP,POTHOTUWA,BF 0138,540,540,430,430
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP1,POTHOTUWA A,BF 0138,500,500,400,400
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,BF 0138,720,720,439,439
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,BF 0138,440,440,250,250
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST1,POTHOTUWA,BF 0138,480,480,526,526
12/12/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,BF 0138,520,520,600,600
12/18/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,BF 0138,720,720,700,700
12/18/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,BF 0138,980,980,470,470
12/18/2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,BF 0138,570,570,260,260
